,datetime,Kp,status
10664,2019-08-26 00:00:00+00:00,1.333,def
10665,2019-08-26 03:00:00+00:00,0.333,def
10666,2019-08-26 06:00:00+00:00,1,def
10667,2019-08-26 09:00:00+00:00,2,def
10668,2019-08-26 12:00:00+00:00,1,def
10669,2019-08-26 15:00:00+00:00,1,def
10670,2019-08-26 18:00:00+00:00,1.333,def
10671,2019-08-26 21:00:00+00:00,2.333,def
10672,2019-08-27 00:00:00+00:00,2.667,def
10673,2019-08-27 03:00:00+00:00,3,def
10674,2019-08-27 06:00:00+00:00,2,def
10675,2019-08-27 09:00:00+00:00,3,def
10676,2019-08-27 12:00:00+00:00,2,def
10677,2019-08-27 15:00:00+00:00,1.667,def
10678,2019-08-27 18:00:00+00:00,2.333,def
10679,2019-08-27 21:00:00+00:00,2,def
10680,2019-08-28 00:00:00+00:00,2,def
10681,2019-08-28 03:00:00+00:00,1.667,def
10682,2019-08-28 06:00:00+00:00,1.333,def
10683,2019-08-28 09:00:00+00:00,0.667,def
10684,2019-08-28 12:00:00+00:00,1,def
10685,2019-08-28 15:00:00+00:00,0.667,def
10686,2019-08-28 18:00:00+00:00,0.667,def
10687,2019-08-28 21:00:00+00:00,0.333,def
10688,2019-08-29 00:00:00+00:00,0.667,def
10689,2019-08-29 03:00:00+00:00,0,def
10690,2019-08-29 06:00:00+00:00,0,def
10691,2019-08-29 09:00:00+00:00,0.667,def
10692,2019-08-29 12:00:00+00:00,1.667,def
10693,2019-08-29 15:00:00+00:00,1,def
10694,2019-08-29 18:00:00+00:00,0.667,def
10695,2019-08-29 21:00:00+00:00,0.667,def
10696,2019-08-30 00:00:00+00:00,0.667,def
10697,2019-08-30 03:00:00+00:00,1,def
10698,2019-08-30 06:00:00+00:00,1,def
10699,2019-08-30 09:00:00+00:00,1.333,def
10700,2019-08-30 12:00:00+00:00,2.667,def
10701,2019-08-30 15:00:00+00:00,2.667,def
10702,2019-08-30 18:00:00+00:00,3.333,def
10703,2019-08-30 21:00:00+00:00,3,def
10704,2019-08-31 00:00:00+00:00,3.667,def
10705,2019-08-31 03:00:00+00:00,4.667,def
10706,2019-08-31 06:00:00+00:00,4,def
10707,2019-08-31 09:00:00+00:00,5.333,def
10708,2019-08-31 12:00:00+00:00,5.667,def
10709,2019-08-31 15:00:00+00:00,4,def
10710,2019-08-31 18:00:00+00:00,4.333,def
10711,2019-08-31 21:00:00+00:00,4.333,def
10712,2019-09-01 00:00:00+00:00,4.667,def
10713,2019-09-01 03:00:00+00:00,4.667,def
10714,2019-09-01 06:00:00+00:00,5.333,def
10715,2019-09-01 09:00:00+00:00,5,def
10716,2019-09-01 12:00:00+00:00,5.333,def
10717,2019-09-01 15:00:00+00:00,4.333,def
10718,2019-09-01 18:00:00+00:00,4.667,def
10719,2019-09-01 21:00:00+00:00,4.667,def
10720,2019-09-02 00:00:00+00:00,5,def
10721,2019-09-02 03:00:00+00:00,4,def
10722,2019-09-02 06:00:00+00:00,3.667,def
10723,2019-09-02 09:00:00+00:00,2.667,def
10724,2019-09-02 12:00:00+00:00,2,def
10725,2019-09-02 15:00:00+00:00,2.667,def
10726,2019-09-02 18:00:00+00:00,4,def
10727,2019-09-02 21:00:00+00:00,3.333,def
10728,2019-09-03 00:00:00+00:00,3,def
10729,2019-09-03 03:00:00+00:00,2.667,def
10730,2019-09-03 06:00:00+00:00,2.333,def
10731,2019-09-03 09:00:00+00:00,2,def
10732,2019-09-03 12:00:00+00:00,1.667,def
10733,2019-09-03 15:00:00+00:00,1.333,def
10734,2019-09-03 18:00:00+00:00,1.667,def
10735,2019-09-03 21:00:00+00:00,1.667,def
10736,2019-09-04 00:00:00+00:00,3,def
10737,2019-09-04 03:00:00+00:00,2.667,def
10738,2019-09-04 06:00:00+00:00,2.667,def
10739,2019-09-04 09:00:00+00:00,2,def
10740,2019-09-04 12:00:00+00:00,2.333,def
10741,2019-09-04 15:00:00+00:00,2,def
10742,2019-09-04 18:00:00+00:00,3,def
10743,2019-09-04 21:00:00+00:00,2,def
10744,2019-09-05 00:00:00+00:00,3.333,def
10745,2019-09-05 03:00:00+00:00,4,def
10746,2019-09-05 06:00:00+00:00,3,def
10747,2019-09-05 09:00:00+00:00,2.667,def
10748,2019-09-05 12:00:00+00:00,1.667,def
10749,2019-09-05 15:00:00+00:00,1.333,def
10750,2019-09-05 18:00:00+00:00,2,def
10751,2019-09-05 21:00:00+00:00,2.333,def
10752,2019-09-06 00:00:00+00:00,1.667,def
10753,2019-09-06 03:00:00+00:00,3.333,def
10754,2019-09-06 06:00:00+00:00,2,def
10755,2019-09-06 09:00:00+00:00,2.667,def
10756,2019-09-06 12:00:00+00:00,0.667,def
10757,2019-09-06 15:00:00+00:00,0.333,def
10758,2019-09-06 18:00:00+00:00,1.667,def
10759,2019-09-06 21:00:00+00:00,0.667,def
10760,2019-09-07 00:00:00+00:00,0.333,def
10761,2019-09-07 03:00:00+00:00,1.333,def
10762,2019-09-07 06:00:00+00:00,2.333,def
10763,2019-09-07 09:00:00+00:00,1.333,def
10764,2019-09-07 12:00:00+00:00,1.333,def
10765,2019-09-07 15:00:00+00:00,1.667,def
10766,2019-09-07 18:00:00+00:00,1.667,def
10767,2019-09-07 21:00:00+00:00,2.333,def
10768,2019-09-08 00:00:00+00:00,1.667,def
10769,2019-09-08 03:00:00+00:00,2,def
10770,2019-09-08 06:00:00+00:00,2.333,def
10771,2019-09-08 09:00:00+00:00,1.667,def
10772,2019-09-08 12:00:00+00:00,1.667,def
10773,2019-09-08 15:00:00+00:00,2.333,def
10774,2019-09-08 18:00:00+00:00,2.333,def
10775,2019-09-08 21:00:00+00:00,2.667,def
10776,2019-09-09 00:00:00+00:00,3,def
10777,2019-09-09 03:00:00+00:00,2.333,def
10778,2019-09-09 06:00:00+00:00,3,def
10779,2019-09-09 09:00:00+00:00,3.333,def
10780,2019-09-09 12:00:00+00:00,3,def
10781,2019-09-09 15:00:00+00:00,3.333,def
10782,2019-09-09 18:00:00+00:00,1.667,def
10783,2019-09-09 21:00:00+00:00,2.333,def
10784,2019-09-10 00:00:00+00:00,1.333,def
10785,2019-09-10 03:00:00+00:00,1.333,def
10786,2019-09-10 06:00:00+00:00,0.667,def
10787,2019-09-10 09:00:00+00:00,2,def
10788,2019-09-10 12:00:00+00:00,1.667,def
10789,2019-09-10 15:00:00+00:00,0.333,def
10790,2019-09-10 18:00:00+00:00,0,def
10791,2019-09-10 21:00:00+00:00,0.333,def
10792,2019-09-11 00:00:00+00:00,0.667,def
10793,2019-09-11 03:00:00+00:00,1,def
10794,2019-09-11 06:00:00+00:00,2,def
10795,2019-09-11 09:00:00+00:00,1.667,def
10796,2019-09-11 12:00:00+00:00,1,def
10797,2019-09-11 15:00:00+00:00,1,def
10798,2019-09-11 18:00:00+00:00,0.667,def
10799,2019-09-11 21:00:00+00:00,0.333,def
10800,2019-09-12 00:00:00+00:00,1.333,def
10801,2019-09-12 03:00:00+00:00,0.667,def
10802,2019-09-12 06:00:00+00:00,1.667,def
10803,2019-09-12 09:00:00+00:00,2,def
10804,2019-09-12 12:00:00+00:00,1.333,def
10805,2019-09-12 15:00:00+00:00,1.667,def
10806,2019-09-12 18:00:00+00:00,1.333,def
10807,2019-09-12 21:00:00+00:00,1,def
10808,2019-09-13 00:00:00+00:00,2,def
10809,2019-09-13 03:00:00+00:00,2.667,def
10810,2019-09-13 06:00:00+00:00,2.667,def
10811,2019-09-13 09:00:00+00:00,1.667,def
10812,2019-09-13 12:00:00+00:00,1.667,def
10813,2019-09-13 15:00:00+00:00,1,def
10814,2019-09-13 18:00:00+00:00,1.333,def
10815,2019-09-13 21:00:00+00:00,1,def
10816,2019-09-14 00:00:00+00:00,0,def
10817,2019-09-14 03:00:00+00:00,2,def
10818,2019-09-14 06:00:00+00:00,1.667,def
10819,2019-09-14 09:00:00+00:00,1.667,def
10820,2019-09-14 12:00:00+00:00,1,def
10821,2019-09-14 15:00:00+00:00,0.667,def
10822,2019-09-14 18:00:00+00:00,1.667,def
10823,2019-09-14 21:00:00+00:00,2,def
10824,2019-09-15 00:00:00+00:00,1,def
10825,2019-09-15 03:00:00+00:00,2.667,def
10826,2019-09-15 06:00:00+00:00,2,def
10827,2019-09-15 09:00:00+00:00,1.333,def
10828,2019-09-15 12:00:00+00:00,1.333,def
10829,2019-09-15 15:00:00+00:00,1.667,def
10830,2019-09-15 18:00:00+00:00,2,def
10831,2019-09-15 21:00:00+00:00,3,def
10832,2019-09-16 00:00:00+00:00,3.667,def
10833,2019-09-16 03:00:00+00:00,4,def
10834,2019-09-16 06:00:00+00:00,1.333,def
10835,2019-09-16 09:00:00+00:00,1,def
10836,2019-09-16 12:00:00+00:00,0.667,def
10837,2019-09-16 15:00:00+00:00,2,def
10838,2019-09-16 18:00:00+00:00,2,def
10839,2019-09-16 21:00:00+00:00,2,def
10840,2019-09-17 00:00:00+00:00,3.333,def
10841,2019-09-17 03:00:00+00:00,1.333,def
10842,2019-09-17 06:00:00+00:00,0.667,def
10843,2019-09-17 09:00:00+00:00,0.667,def
10844,2019-09-17 12:00:00+00:00,0.333,def
10845,2019-09-17 15:00:00+00:00,0.667,def
10846,2019-09-17 18:00:00+00:00,2.333,def
10847,2019-09-17 21:00:00+00:00,3.667,def
10848,2019-09-18 00:00:00+00:00,2.667,def
10849,2019-09-18 03:00:00+00:00,1.667,def
10850,2019-09-18 06:00:00+00:00,2,def
10851,2019-09-18 09:00:00+00:00,2,def
10852,2019-09-18 12:00:00+00:00,3,def
10853,2019-09-18 15:00:00+00:00,1,def
10854,2019-09-18 18:00:00+00:00,1.333,def
10855,2019-09-18 21:00:00+00:00,1.333,def
10856,2019-09-19 00:00:00+00:00,1,def
10857,2019-09-19 03:00:00+00:00,0.333,def
10858,2019-09-19 06:00:00+00:00,0.667,def
10859,2019-09-19 09:00:00+00:00,0.667,def
10860,2019-09-19 12:00:00+00:00,0.667,def
10861,2019-09-19 15:00:00+00:00,0.333,def
10862,2019-09-19 18:00:00+00:00,1.333,def
10863,2019-09-19 21:00:00+00:00,0.333,def
10864,2019-09-20 00:00:00+00:00,1,def
10865,2019-09-20 03:00:00+00:00,0.333,def
10866,2019-09-20 06:00:00+00:00,0.333,def
10867,2019-09-20 09:00:00+00:00,0.333,def
10868,2019-09-20 12:00:00+00:00,0.667,def
10869,2019-09-20 15:00:00+00:00,0.333,def
10870,2019-09-20 18:00:00+00:00,0.667,def
10871,2019-09-20 21:00:00+00:00,0.667,def
10872,2019-09-21 00:00:00+00:00,2.333,def
10873,2019-09-21 03:00:00+00:00,2,def
10874,2019-09-21 06:00:00+00:00,2.333,def
10875,2019-09-21 09:00:00+00:00,2,def
10876,2019-09-21 12:00:00+00:00,1.333,def
10877,2019-09-21 15:00:00+00:00,1,def
10878,2019-09-21 18:00:00+00:00,1,def
10879,2019-09-21 21:00:00+00:00,1.333,def
10880,2019-09-22 00:00:00+00:00,2.333,def
10881,2019-09-22 03:00:00+00:00,1,def
10882,2019-09-22 06:00:00+00:00,0.333,def
10883,2019-09-22 09:00:00+00:00,0.333,def
10884,2019-09-22 12:00:00+00:00,0.333,def
10885,2019-09-22 15:00:00+00:00,0.667,def
10886,2019-09-22 18:00:00+00:00,0.667,def
10887,2019-09-22 21:00:00+00:00,0.333,def
10888,2019-09-23 00:00:00+00:00,0.333,def
10889,2019-09-23 03:00:00+00:00,0,def
10890,2019-09-23 06:00:00+00:00,0.333,def
10891,2019-09-23 09:00:00+00:00,0.667,def
10892,2019-09-23 12:00:00+00:00,0.333,def
10893,2019-09-23 15:00:00+00:00,1.333,def
10894,2019-09-23 18:00:00+00:00,0.667,def
10895,2019-09-23 21:00:00+00:00,0.667,def
10896,2019-09-24 00:00:00+00:00,2.333,def
10897,2019-09-24 03:00:00+00:00,3,def
10898,2019-09-24 06:00:00+00:00,2.333,def
10899,2019-09-24 09:00:00+00:00,0.667,def
10900,2019-09-24 12:00:00+00:00,3.333,def
10901,2019-09-24 15:00:00+00:00,3.667,def
10902,2019-09-24 18:00:00+00:00,2.667,def
10903,2019-09-24 21:00:00+00:00,1,def
10904,2019-09-25 00:00:00+00:00,0.333,def
10905,2019-09-25 03:00:00+00:00,0.667,def
10906,2019-09-25 06:00:00+00:00,2,def
10907,2019-09-25 09:00:00+00:00,1.667,def
10908,2019-09-25 12:00:00+00:00,0.333,def
10909,2019-09-25 15:00:00+00:00,0.333,def
10910,2019-09-25 18:00:00+00:00,0.333,def
10911,2019-09-25 21:00:00+00:00,1.333,def
10912,2019-09-26 00:00:00+00:00,2.333,def
10913,2019-09-26 03:00:00+00:00,0.667,def
10914,2019-09-26 06:00:00+00:00,0.333,def
10915,2019-09-26 09:00:00+00:00,0.333,def
10916,2019-09-26 12:00:00+00:00,0.333,def
10917,2019-09-26 15:00:00+00:00,0,def
10918,2019-09-26 18:00:00+00:00,0,def
10919,2019-09-26 21:00:00+00:00,1,def
10920,2019-09-27 00:00:00+00:00,0.333,def
10921,2019-09-27 03:00:00+00:00,1.333,def
10922,2019-09-27 06:00:00+00:00,1.667,def
10923,2019-09-27 09:00:00+00:00,1.667,def
10924,2019-09-27 12:00:00+00:00,3.333,def
10925,2019-09-27 15:00:00+00:00,4.333,def
10926,2019-09-27 18:00:00+00:00,5.333,def
10927,2019-09-27 21:00:00+00:00,5,def
10928,2019-09-28 00:00:00+00:00,2.333,def
10929,2019-09-28 03:00:00+00:00,4.333,def
10930,2019-09-28 06:00:00+00:00,4.667,def
10931,2019-09-28 09:00:00+00:00,4.333,def
10932,2019-09-28 12:00:00+00:00,3.333,def
10933,2019-09-28 15:00:00+00:00,3,def
10934,2019-09-28 18:00:00+00:00,3.667,def
10935,2019-09-28 21:00:00+00:00,3.667,def
10936,2019-09-29 00:00:00+00:00,1.667,def
10937,2019-09-29 03:00:00+00:00,2.667,def
10938,2019-09-29 06:00:00+00:00,2.333,def
10939,2019-09-29 09:00:00+00:00,1.667,def
10940,2019-09-29 12:00:00+00:00,1,def
10941,2019-09-29 15:00:00+00:00,3.667,def
10942,2019-09-29 18:00:00+00:00,3.667,def
10943,2019-09-29 21:00:00+00:00,3.333,def
10944,2019-09-30 00:00:00+00:00,3,def
10945,2019-09-30 03:00:00+00:00,3.333,def
10946,2019-09-30 06:00:00+00:00,3.667,def
10947,2019-09-30 09:00:00+00:00,2.333,def
10948,2019-09-30 12:00:00+00:00,2,def
10949,2019-09-30 15:00:00+00:00,2.667,def
10950,2019-09-30 18:00:00+00:00,1.333,def
10951,2019-09-30 21:00:00+00:00,2.333,def
10952,2019-10-01 00:00:00+00:00,3.333,def
10953,2019-10-01 03:00:00+00:00,4,def
10954,2019-10-01 06:00:00+00:00,3,def
10955,2019-10-01 09:00:00+00:00,2.333,def
10956,2019-10-01 12:00:00+00:00,1,def
10957,2019-10-01 15:00:00+00:00,0.667,def
10958,2019-10-01 18:00:00+00:00,0.667,def
10959,2019-10-01 21:00:00+00:00,1.333,def
10960,2019-10-02 00:00:00+00:00,3,def
10961,2019-10-02 03:00:00+00:00,0,def
10962,2019-10-02 06:00:00+00:00,0,def
10963,2019-10-02 09:00:00+00:00,2,def
10964,2019-10-02 12:00:00+00:00,2.667,def
10965,2019-10-02 15:00:00+00:00,1,def
10966,2019-10-02 18:00:00+00:00,1,def
10967,2019-10-02 21:00:00+00:00,2.333,def
10968,2019-10-03 00:00:00+00:00,1.667,def
10969,2019-10-03 03:00:00+00:00,1.333,def
10970,2019-10-03 06:00:00+00:00,1,def
10971,2019-10-03 09:00:00+00:00,1,def
10972,2019-10-03 12:00:00+00:00,0.333,def
10973,2019-10-03 15:00:00+00:00,0.667,def
10974,2019-10-03 18:00:00+00:00,1.333,def
10975,2019-10-03 21:00:00+00:00,1,def
10976,2019-10-04 00:00:00+00:00,1,def
10977,2019-10-04 03:00:00+00:00,1.667,def
10978,2019-10-04 06:00:00+00:00,2.667,def
10979,2019-10-04 09:00:00+00:00,1.667,def
10980,2019-10-04 12:00:00+00:00,2,def
10981,2019-10-04 15:00:00+00:00,2,def
10982,2019-10-04 18:00:00+00:00,1.667,def
10983,2019-10-04 21:00:00+00:00,0.667,def
10984,2019-10-05 00:00:00+00:00,1.333,def
10985,2019-10-05 03:00:00+00:00,1.333,def
10986,2019-10-05 06:00:00+00:00,1,def
10987,2019-10-05 09:00:00+00:00,2,def
10988,2019-10-05 12:00:00+00:00,1.667,def
10989,2019-10-05 15:00:00+00:00,1.667,def
10990,2019-10-05 18:00:00+00:00,1.667,def
10991,2019-10-05 21:00:00+00:00,3,def
10992,2019-10-06 00:00:00+00:00,1,def
10993,2019-10-06 03:00:00+00:00,2,def
10994,2019-10-06 06:00:00+00:00,1.667,def
10995,2019-10-06 09:00:00+00:00,1.333,def
10996,2019-10-06 12:00:00+00:00,0.667,def
10997,2019-10-06 15:00:00+00:00,1.333,def
10998,2019-10-06 18:00:00+00:00,0,def
10999,2019-10-06 21:00:00+00:00,0.333,def
11000,2019-10-07 00:00:00+00:00,0.333,def
11001,2019-10-07 03:00:00+00:00,0.667,def
11002,2019-10-07 06:00:00+00:00,1,def
11003,2019-10-07 09:00:00+00:00,0.667,def
11004,2019-10-07 12:00:00+00:00,1.333,def
11005,2019-10-07 15:00:00+00:00,2.667,def
11006,2019-10-07 18:00:00+00:00,2.333,def
11007,2019-10-07 21:00:00+00:00,2,def
11008,2019-10-08 00:00:00+00:00,1.333,def
11009,2019-10-08 03:00:00+00:00,1.333,def
11010,2019-10-08 06:00:00+00:00,1.333,def
11011,2019-10-08 09:00:00+00:00,0.667,def
11012,2019-10-08 12:00:00+00:00,0.667,def
11013,2019-10-08 15:00:00+00:00,1,def
11014,2019-10-08 18:00:00+00:00,1.667,def
11015,2019-10-08 21:00:00+00:00,1,def
11016,2019-10-09 00:00:00+00:00,1.667,def
11017,2019-10-09 03:00:00+00:00,2.333,def
11018,2019-10-09 06:00:00+00:00,1.667,def
11019,2019-10-09 09:00:00+00:00,3.667,def
11020,2019-10-09 12:00:00+00:00,1.333,def
11021,2019-10-09 15:00:00+00:00,1.667,def
11022,2019-10-09 18:00:00+00:00,1,def
11023,2019-10-09 21:00:00+00:00,1.333,def
11024,2019-10-10 00:00:00+00:00,1.333,def
11025,2019-10-10 03:00:00+00:00,4.333,def
11026,2019-10-10 06:00:00+00:00,4.333,def
11027,2019-10-10 09:00:00+00:00,2,def
11028,2019-10-10 12:00:00+00:00,1.333,def
11029,2019-10-10 15:00:00+00:00,3,def
11030,2019-10-10 18:00:00+00:00,1.333,def
11031,2019-10-10 21:00:00+00:00,1.667,def
11032,2019-10-11 00:00:00+00:00,0.667,def
11033,2019-10-11 03:00:00+00:00,1,def
11034,2019-10-11 06:00:00+00:00,2,def
11035,2019-10-11 09:00:00+00:00,2,def
11036,2019-10-11 12:00:00+00:00,1.333,def
11037,2019-10-11 15:00:00+00:00,3,def
11038,2019-10-11 18:00:00+00:00,2.333,def
11039,2019-10-11 21:00:00+00:00,1.333,def
11040,2019-10-12 00:00:00+00:00,2,def
11041,2019-10-12 03:00:00+00:00,2,def
11042,2019-10-12 06:00:00+00:00,0.667,def
11043,2019-10-12 09:00:00+00:00,1.333,def
11044,2019-10-12 12:00:00+00:00,1,def
11045,2019-10-12 15:00:00+00:00,0.667,def
11046,2019-10-12 18:00:00+00:00,1,def
11047,2019-10-12 21:00:00+00:00,0.667,def
11048,2019-10-13 00:00:00+00:00,0.667,def
11049,2019-10-13 03:00:00+00:00,0,def
11050,2019-10-13 06:00:00+00:00,0,def
11051,2019-10-13 09:00:00+00:00,0,def
11052,2019-10-13 12:00:00+00:00,0,def
11053,2019-10-13 15:00:00+00:00,0,def
11054,2019-10-13 18:00:00+00:00,0,def
11055,2019-10-13 21:00:00+00:00,0,def
11056,2019-10-14 00:00:00+00:00,0.667,def
11057,2019-10-14 03:00:00+00:00,1.667,def
11058,2019-10-14 06:00:00+00:00,1,def
11059,2019-10-14 09:00:00+00:00,1,def
11060,2019-10-14 12:00:00+00:00,1,def
11061,2019-10-14 15:00:00+00:00,2,def
11062,2019-10-14 18:00:00+00:00,2,def
11063,2019-10-14 21:00:00+00:00,0.667,def
11064,2019-10-15 00:00:00+00:00,2.333,def
11065,2019-10-15 03:00:00+00:00,0.667,def
11066,2019-10-15 06:00:00+00:00,0,def
11067,2019-10-15 09:00:00+00:00,0.333,def
11068,2019-10-15 12:00:00+00:00,0,def
11069,2019-10-15 15:00:00+00:00,0.333,def
11070,2019-10-15 18:00:00+00:00,1.667,def
11071,2019-10-15 21:00:00+00:00,1.333,def
11072,2019-10-16 00:00:00+00:00,1.667,def
11073,2019-10-16 03:00:00+00:00,1.333,def
11074,2019-10-16 06:00:00+00:00,2,def
11075,2019-10-16 09:00:00+00:00,1.333,def
11076,2019-10-16 12:00:00+00:00,1,def
11077,2019-10-16 15:00:00+00:00,0.333,def
11078,2019-10-16 18:00:00+00:00,1.667,def
11079,2019-10-16 21:00:00+00:00,1.667,def
11080,2019-10-17 00:00:00+00:00,1.667,def
11081,2019-10-17 03:00:00+00:00,1.333,def
11082,2019-10-17 06:00:00+00:00,1.667,def
11083,2019-10-17 09:00:00+00:00,1.333,def
11084,2019-10-17 12:00:00+00:00,1,def
11085,2019-10-17 15:00:00+00:00,1,def
11086,2019-10-17 18:00:00+00:00,1,def
11087,2019-10-17 21:00:00+00:00,1,def
11088,2019-10-18 00:00:00+00:00,1,def
11089,2019-10-18 03:00:00+00:00,2,def
11090,2019-10-18 06:00:00+00:00,1.667,def
11091,2019-10-18 09:00:00+00:00,1.333,def
11092,2019-10-18 12:00:00+00:00,1.333,def
11093,2019-10-18 15:00:00+00:00,0.667,def
11094,2019-10-18 18:00:00+00:00,1,def
11095,2019-10-18 21:00:00+00:00,1.667,def
11096,2019-10-19 00:00:00+00:00,1,def
11097,2019-10-19 03:00:00+00:00,0.667,def
11098,2019-10-19 06:00:00+00:00,0.667,def
11099,2019-10-19 09:00:00+00:00,1,def
11100,2019-10-19 12:00:00+00:00,1,def
11101,2019-10-19 15:00:00+00:00,1.667,def
11102,2019-10-19 18:00:00+00:00,1.667,def
11103,2019-10-19 21:00:00+00:00,1,def
11104,2019-10-20 00:00:00+00:00,0.667,def
11105,2019-10-20 03:00:00+00:00,1.333,def
11106,2019-10-20 06:00:00+00:00,1,def
11107,2019-10-20 09:00:00+00:00,0.667,def
11108,2019-10-20 12:00:00+00:00,0.667,def
11109,2019-10-20 15:00:00+00:00,0.667,def
11110,2019-10-20 18:00:00+00:00,1.333,def
11111,2019-10-20 21:00:00+00:00,2.333,def
11112,2019-10-21 00:00:00+00:00,2.667,def
11113,2019-10-21 03:00:00+00:00,0.333,def
11114,2019-10-21 06:00:00+00:00,0.667,def
11115,2019-10-21 09:00:00+00:00,1.667,def
11116,2019-10-21 12:00:00+00:00,0.667,def
11117,2019-10-21 15:00:00+00:00,0,def
11118,2019-10-21 18:00:00+00:00,1,def
11119,2019-10-21 21:00:00+00:00,1.333,def
11120,2019-10-22 00:00:00+00:00,0,def
11121,2019-10-22 03:00:00+00:00,0.333,def
11122,2019-10-22 06:00:00+00:00,0.667,def
11123,2019-10-22 09:00:00+00:00,0.667,def
11124,2019-10-22 12:00:00+00:00,0.333,def
11125,2019-10-22 15:00:00+00:00,1.333,def
11126,2019-10-22 18:00:00+00:00,1.333,def
11127,2019-10-22 21:00:00+00:00,0,def
11128,2019-10-23 00:00:00+00:00,0.333,def
11129,2019-10-23 03:00:00+00:00,0,def
11130,2019-10-23 06:00:00+00:00,0,def
11131,2019-10-23 09:00:00+00:00,0,def
11132,2019-10-23 12:00:00+00:00,0.333,def
11133,2019-10-23 15:00:00+00:00,0.667,def
11134,2019-10-23 18:00:00+00:00,0.667,def
11135,2019-10-23 21:00:00+00:00,0,def
11136,2019-10-24 00:00:00+00:00,0,def
11137,2019-10-24 03:00:00+00:00,1.333,def
11138,2019-10-24 06:00:00+00:00,1.333,def
11139,2019-10-24 09:00:00+00:00,4,def
11140,2019-10-24 12:00:00+00:00,3,def
11141,2019-10-24 15:00:00+00:00,4.333,def
11142,2019-10-24 18:00:00+00:00,4,def
11143,2019-10-24 21:00:00+00:00,4.333,def
11144,2019-10-25 00:00:00+00:00,4.667,def
11145,2019-10-25 03:00:00+00:00,4,def
11146,2019-10-25 06:00:00+00:00,5.333,def
11147,2019-10-25 09:00:00+00:00,4,def
11148,2019-10-25 12:00:00+00:00,3.333,def
11149,2019-10-25 15:00:00+00:00,3.333,def
11150,2019-10-25 18:00:00+00:00,2.333,def
11151,2019-10-25 21:00:00+00:00,2.333,def
11152,2019-10-26 00:00:00+00:00,3.333,def
11153,2019-10-26 03:00:00+00:00,3,def
11154,2019-10-26 06:00:00+00:00,3,def
11155,2019-10-26 09:00:00+00:00,4.667,def
11156,2019-10-26 12:00:00+00:00,4,def
11157,2019-10-26 15:00:00+00:00,4.333,def
11158,2019-10-26 18:00:00+00:00,3.667,def
11159,2019-10-26 21:00:00+00:00,3.667,def
11160,2019-10-27 00:00:00+00:00,4,def
11161,2019-10-27 03:00:00+00:00,3,def
11162,2019-10-27 06:00:00+00:00,3,def
11163,2019-10-27 09:00:00+00:00,1.667,def
11164,2019-10-27 12:00:00+00:00,1.333,def
11165,2019-10-27 15:00:00+00:00,3,def
11166,2019-10-27 18:00:00+00:00,4,def
11167,2019-10-27 21:00:00+00:00,2.667,def
11168,2019-10-28 00:00:00+00:00,2.333,def
11169,2019-10-28 03:00:00+00:00,2.667,def
11170,2019-10-28 06:00:00+00:00,3.333,def
11171,2019-10-28 09:00:00+00:00,2,def
11172,2019-10-28 12:00:00+00:00,1.667,def
11173,2019-10-28 15:00:00+00:00,2,def
11174,2019-10-28 18:00:00+00:00,2.667,def
11175,2019-10-28 21:00:00+00:00,2.333,def
11176,2019-10-29 00:00:00+00:00,2.667,def
11177,2019-10-29 03:00:00+00:00,3,def
11178,2019-10-29 06:00:00+00:00,0.667,def
11179,2019-10-29 09:00:00+00:00,0,def
11180,2019-10-29 12:00:00+00:00,0.667,def
11181,2019-10-29 15:00:00+00:00,2.667,def
11182,2019-10-29 18:00:00+00:00,2.333,def
11183,2019-10-29 21:00:00+00:00,1.333,def
11184,2019-10-30 00:00:00+00:00,1,def
11185,2019-10-30 03:00:00+00:00,1.333,def
11186,2019-10-30 06:00:00+00:00,1,def
11187,2019-10-30 09:00:00+00:00,1,def
11188,2019-10-30 12:00:00+00:00,2.333,def
11189,2019-10-30 15:00:00+00:00,2.333,def
11190,2019-10-30 18:00:00+00:00,2.333,def
11191,2019-10-30 21:00:00+00:00,2.333,def
11192,2019-10-31 00:00:00+00:00,3.667,def
11193,2019-10-31 03:00:00+00:00,0.333,def
11194,2019-10-31 06:00:00+00:00,0.333,def
11195,2019-10-31 09:00:00+00:00,1.333,def
11196,2019-10-31 12:00:00+00:00,0,def
11197,2019-10-31 15:00:00+00:00,0.333,def
11198,2019-10-31 18:00:00+00:00,2.667,def
11199,2019-10-31 21:00:00+00:00,1.667,def
11200,2019-11-01 00:00:00+00:00,1.333,def
11201,2019-11-01 03:00:00+00:00,2.333,def
11202,2019-11-01 06:00:00+00:00,0.667,def
11203,2019-11-01 09:00:00+00:00,0.333,def
11204,2019-11-01 12:00:00+00:00,0.667,def
11205,2019-11-01 15:00:00+00:00,0,def
11206,2019-11-01 18:00:00+00:00,0,def
11207,2019-11-01 21:00:00+00:00,0,def
11208,2019-11-02 00:00:00+00:00,0,def
11209,2019-11-02 03:00:00+00:00,0,def
11210,2019-11-02 06:00:00+00:00,0,def
11211,2019-11-02 09:00:00+00:00,0,def
11212,2019-11-02 12:00:00+00:00,0,def
11213,2019-11-02 15:00:00+00:00,0,def
11214,2019-11-02 18:00:00+00:00,0.333,def
11215,2019-11-02 21:00:00+00:00,1,def
